class_name_1,class_name_2,image_1,image_2,phash_distance,pixel_mae,pixel_correlation,confirmed
Soybean___healthy,Tomato___Bacterial_spot,train/Soybean___healthy/1f770cd9-0e55-48e7-93e5-a93144b85f1e___RS_HL 3663.JPG,train/Tomato___Bacterial_spot/f8612abc-7408-451f-b6b8-89561d679bd0___GCREC_Bact.Sp 2997.JPG,4,0.13658058643341064,0.7114706056859111,False
Soybean___healthy,Tomato___Early_blight,train/Soybean___healthy/c687d59a-328b-4a10-8287-0dd57125b409___RS_HL 4013.JPG,train/Tomato___Early_blight/7b32caa4-0d67-4b84-a1bf-cf9dffd7ffe5___RS_Erly.B 6405.JPG,4,0.2543197274208069,0.4980558048881422,False
Soybean___healthy,Tomato___Late_blight,train/Soybean___healthy/0ec04b20-0920-4d0d-aaae-aca0478fcd2e___RS_HL 5364.JPG,train/Tomato___Late_blight/82090f30-20fa-4c5e-9bcc-9cfe7d64b56a___RS_Late.B 5395.JPG,4,0.15246416628360748,0.66707751165061,False
Blueberry___healthy,Tomato___Leaf_Mold,train/Blueberry___healthy/7fe042f7-a745-4357-af74-9f48f6f6551c___RS_HL 0334.JPG,train/Tomato___Leaf_Mold/036d12b0-1e97-4975-bd80-a8a3c48588e7___Crnl_L.Mold 6500.JPG,4,0.18918846547603607,0.7125145851101723,False
Soybean___healthy,Tomato___Leaf_Mold,train/Soybean___healthy/b93e2503-cadd-4350-912f-1888f9ea99ff___RS_HL 4662.JPG,train/Tomato___Leaf_Mold/76e5026d-dc54-4129-8250-573317cc91da___Crnl_L.Mold 6700.JPG,4,0.19648124277591705,0.7368348509403482,False
Orange___Haunglongbing_(Citrus_greening),Tomato___Septoria_leaf_spot,train/Orange___Haunglongbing_(Citrus_greening)/7a4861ce-3c05-47b5-b10e-b7b4dba2b5e5___CREC_HLB 7300.JPG,train/Tomato___Septoria_leaf_spot/1a88e419-7d5c-45c7-a10f-4e1f80280cd2___Matt.S_CG 1584.JPG,4,0.14147788286209106,0.6807087145198549,False
Soybean___healthy,Tomato___Septoria_leaf_spot,train/Soybean___healthy/4bf93fae-8468-4214-a855-e71c9de50c4e___RS_HL 3773.JPG,train/Tomato___Septoria_leaf_spot/2f4afdee-f957-400f-8515-4ea92173d00d___Matt.S_CG 0667.JPG,4,0.1861989051103592,0.8112774651419709,False
Soybean___healthy,Tomato___Septoria_leaf_spot,train/Soybean___healthy/ca9ed23b-87b3-4ed8-bb7c-4c7a337c2980___RS_HL 5013.JPG,train/Tomato___Septoria_leaf_spot/90e53552-bfd0-4780-898c-1df4f15d4376___Matt.S_CG 6008.JPG,4,0.1277407705783844,0.6551417918333193,False
Soybean___healthy,Tomato___Septoria_leaf_spot,train/Soybean___healthy/bb171f67-77ec-4025-9ff3-ea5b66be396b___RS_HL 6945.JPG,train/Tomato___Septoria_leaf_spot/b12f3967-aa7e-4c0a-bb81-9b96a3e6587d___Matt.S_CG 1249.JPG,4,0.10421489924192429,0.786605424706959,False
Soybean___healthy,Tomato___Septoria_leaf_spot,train/Soybean___healthy/4899b1af-5a75-4ce5-925c-2df637cac1f1___RS_HL 3006.JPG,train/Tomato___Septoria_leaf_spot/f8f528ee-f9c3-47cb-b67f-a9265d86d9d1___Matt.S_CG 1446.JPG,4,0.12554168701171875,0.7475369437813488,False
Blueberry___healthy,Tomato___Spider_mites Two-spotted_spider_mite,train/Blueberry___healthy/de2ad47e-a619-4fce-aeed-074dc4c359f3___RS_HL 2460.JPG,train/Tomato___Spider_mites Two-spotted_spider_mite/3753178e-eee8-405a-93b3-8f34728d7210___Com.G_SpM_FL 9410.JPG,4,0.21956147253513336,0.7754020191496251,False
Tomato___Septoria_leaf_spot,Tomato___Spider_mites Two-spotted_spider_mite,train/Tomato___Septoria_leaf_spot/648d66b5-7f12-4baa-beba-4938ede59013___JR_Sept.L.S 2625.JPG,train/Tomato___Spider_mites Two-spotted_spider_mite/646aa524-ba89-4228-bd91-16d693ff1283___Com.G_SpM_FL 8835.JPG,4,0.16585363447666168,0.5505314807434435,False
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Target_Spot,train/Tomato___Spider_mites Two-spotted_spider_mite/db678f0b-cd38-408c-9029-33296dcd568d___Com.G_SpM_FL 8522.JPG,train/Tomato___Target_Spot/1dcaf64c-19e6-4854-8d99-53c30dbefcef___Com.G_TgS_FL 0999.JPG,4,0.10627751797437668,0.7231886960572517,False
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train/Tomato___Bacterial_spot/5d1f3889-f029-4ebd-834d-9e39d775b070___GCREC_Bact.Sp 5996.JPG,train/Tomato___Tomato_Yellow_Leaf_Curl_Virus/6c74c99f-0377-4870-ac98-c1ad619d8a7a___YLCV_GCREC 2623.JPG,4,0.06422107666730881,0.8400585354589702,False
Blueberry___healthy,Tomato___Tomato_mosaic_virus,train/Blueberry___healthy/e1bba6b4-45e5-4d1f-b58f-01ef97525cc6___RS_HL 2324.JPG,train/Tomato___Tomato_mosaic_virus/14c21616-aa9e-4d85-8aff-bdf7f4cf3720___PSU_CG 2079.JPG,4,0.1782570630311966,0.6551998965467339,False
Soybean___healthy,Apple___healthy,train/Soybean___healthy/482bb92a-9b28-4707-a266-a3fcccd0ae8c___RS_HL 5187.JPG,val/Apple___healthy/f85fb3d4-c93d-4ef3-8ff2-47171f8aea77___RS_HL 6132.JPG,4,0.18200741708278656,0.799420221070001,False
Tomato___Spider_mites Two-spotted_spider_mite,Blueberry___healthy,train/Tomato___Spider_mites Two-spotted_spider_mite/b1cb2b7a-afaf-4876-8fc0-25e9dce591a8___Com.G_SpM_FL 9264.JPG,val/Blueberry___healthy/8be42030-1507-42f3-a15c-7f4058233a54___RS_HL 2406.JPG,4,0.1850978136062622,0.7312404534764866,False
Soybean___healthy,Blueberry___healthy,train/Soybean___healthy/e3b30628-2269-44c7-b2fc-43bd425a4991___RS_HL 4933.JPG,val/Blueberry___healthy/9ad3dc77-5b0d-4c5e-a6a1-bc016b7dae36___RS_HL 0381.JPG,4,0.10640488564968109,0.8519251629174375,False
Apple___healthy,Cherry_(including_sour)___healthy,train/Apple___healthy/5941b857-a525-4aff-ba20-def608d63c4d___RS_HL 6119.JPG,val/Cherry_(including_sour)___healthy/162dc895-00e6-4f02-ab49-a7030ec8984d___JR_HL 9445.JPG,4,0.2676903307437897,0.7876881282392237,False
Soybean___healthy,Cherry_(including_sour)___healthy,train/Soybean___healthy/369b2555-d3f0-45db-a85c-728de7bbd02e___RS_HL 3531.JPG,val/Cherry_(including_sour)___healthy/24695149-1c3d-406e-8468-086d5020a7a5___JR_HL 4282.JPG,4,0.13056547939777374,0.7823005412868608,False
Soybean___healthy,Cherry_(including_sour)___healthy,train/Soybean___healthy/ae6fda7d-157f-4d4e-bdd5-317847598b88___RS_HL 3708.JPG,val/Cherry_(including_sour)___healthy/6252a6cd-23cf-495c-b452-518100eb243c___JR_HL 4155.JPG,2,0.14605163037776947,0.6546180412899578,False
Soybean___healthy,Cherry_(including_sour)___healthy,train/Soybean___healthy/a0aabeb9-a3b2-4e85-bf3f-9d9892d4c895___RS_HL 4375.JPG,val/Cherry_(including_sour)___healthy/791a7d36-49d2-4b61-8fc9-bfab404a9124___JR_HL 9456.JPG,4,0.10895274579524994,0.8606132890992054,False
Soybean___healthy,Cherry_(including_sour)___healthy,train/Soybean___healthy/a45a59c9-cf6a-4614-8fa4-c59d9e95804f___RS_HL 3950.JPG,val/Cherry_(including_sour)___healthy/dbe15479-6802-4e83-850a-fff7900e0e3d___JR_HL 9854.JPG,4,0.07418754696846008,0.8499621859060023,False
"Pepper,_bell___healthy",Grape___Esca_(Black_Measles),"train/Pepper,_bell___healthy/4cff9a88-e36d-4c5a-aa11-9812ef5b063a___JR_HL 5940.JPG",val/Grape___Esca_(Black_Measles)/a75e0225-d002-4491-a20b-437970b49e19___FAM_B.Msls 1157.JPG,4,0.1650058627128601,0.5956970268511653,False
Soybean___healthy,Orange___Haunglongbing_(Citrus_greening),train/Soybean___healthy/5bd50611-7796-43ce-85a1-9b83c266f1a8___RS_HL 6685.JPG,val/Orange___Haunglongbing_(Citrus_greening)/28d1aad1-2eed-4a86-970a-aa0f19b96297___CREC_HLB 5128.JPG,4,0.11633151024580002,0.7039871933348893,False
Soybean___healthy,Orange___Haunglongbing_(Citrus_greening),train/Soybean___healthy/a3dc30fb-6224-45e9-a31f-92b767761c5e___RS_HL 3109.JPG,val/Orange___Haunglongbing_(Citrus_greening)/2ad33bef-7d92-4375-8457-17d94ac94f8d___CREC_HLB 7151.JPG,4,0.2400892823934555,0.6555661050853422,False
Potato___Late_blight,Orange___Haunglongbing_(Citrus_greening),train/Potato___Late_blight/cd38f533-9b7d-4afd-bbd9-9ee5ab2aa3e8___RS_LB 2680.JPG,val/Orange___Haunglongbing_(Citrus_greening)/3a01cf46-8473-4aca-a46b-8934b84610cd___CREC_HLB 7278.JPG,4,0.12143658101558685,0.6663684406894789,False
Soybean___healthy,Orange___Haunglongbing_(Citrus_greening),train/Soybean___healthy/02f3a559-6f7c-43d4-bd61-23951756f43e___RS_HL 5805 1.JPG,val/Orange___Haunglongbing_(Citrus_greening)/ef9142a7-a600-4541-a533-0d7069414c8f___CREC_HLB 5338.JPG,4,0.20786581933498383,0.8339100477451609,False
Soybean___healthy,"Pepper,_bell___Bacterial_spot",train/Soybean___healthy/0f04ef1e-2a20-4986-9530-40707c70b708___RS_HL 7145.JPG,"val/Pepper,_bell___Bacterial_spot/656dbf3a-3aee-46a5-80b9-a86953fc82c5___JR_B.Spot 8879.JPG",4,0.1414625495672226,0.6259110164207664,False
Soybean___healthy,"Pepper,_bell___Bacterial_spot",train/Soybean___healthy/c763b13c-dadc-42f3-a2af-fe2cc2d95597___RS_HL 3522.JPG,"val/Pepper,_bell___Bacterial_spot/656dbf3a-3aee-46a5-80b9-a86953fc82c5___JR_B.Spot 8879.JPG",4,0.1727656126022339,0.6787144245652468,False
Soybean___healthy,"Pepper,_bell___Bacterial_spot",train/Soybean___healthy/1ef4622e-0090-4db1-970c-9ed148496d90___RS_HL 3333.JPG,"val/Pepper,_bell___Bacterial_spot/65c3a8f9-9631-4b86-9ae3-28116c869247___JR_B.Spot 9005.JPG",4,0.1403634399175644,0.7469735253024513,False
Tomato___Bacterial_spot,"Pepper,_bell___healthy",train/Tomato___Bacterial_spot/b16f21dc-39eb-45b5-a588-da778fa9ac44___GCREC_Bact.Sp 6351.JPG,"val/Pepper,_bell___healthy/0b796b7a-dfc8-47f7-9970-8373263c6408___JR_HL 5948.JPG",4,0.21360662579536438,0.7270750465119019,False
Soybean___healthy,"Pepper,_bell___healthy",train/Soybean___healthy/44e51128-5171-47a0-b35c-990dd46904be___RS_HL 4750.JPG,"val/Pepper,_bell___healthy/71c6e89b-d7df-4ae7-87ff-d58fcef032a8___JR_HL 5836.JPG",4,0.11220582574605942,0.7749813224874643,False
Soybean___healthy,"Pepper,_bell___healthy",train/Soybean___healthy/193860b3-c9cd-40b9-ae1a-bd42277fca38___RS_HL 4637.JPG,"val/Pepper,_bell___healthy/92688273-9135-48c4-82b1-f4e0a32fafe1___JR_HL 5848.JPG",4,0.11979562789201736,0.7807766629099856,False
Soybean___healthy,"Pepper,_bell___healthy",train/Soybean___healthy/24f7182e-4bc8-4217-928d-83cc78bd6acb___RS_HL 3379.JPG,"val/Pepper,_bell___healthy/92688273-9135-48c4-82b1-f4e0a32fafe1___JR_HL 5848.JPG",4,0.1157238557934761,0.8026599368672284,False
Soybean___healthy,"Pepper,_bell___healthy",train/Soybean___healthy/6932f8af-9d7f-4d90-a38f-7b28cbbb7d1d___RS_HL 4358.JPG,"val/Pepper,_bell___healthy/92688273-9135-48c4-82b1-f4e0a32fafe1___JR_HL 5848.JPG",4,0.0941915512084961,0.795646721779229,False
Soybean___healthy,Potato___Late_blight,train/Soybean___healthy/8c9a3b00-bdaa-4e90-969f-0675c597a71a___RS_HL 3456.JPG,val/Potato___Late_blight/8cd26c99-237b-4910-98ae-3e930c760f56___RS_LB 4061.JPG,4,0.18233507871627808,0.7765164554055175,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/f3e61ff2-2d28-418c-aef2-cc5362eaaa57___RS_HL 5162.JPG,val/Raspberry___healthy/368f3c83-5bd2-4906-b418-57b6ceff9bfe___Mary_HL 9160.JPG,4,0.12541897594928741,0.8492080258756558,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/124c32b3-6a2e-4e8c-b16f-55d4d5773cb6___RS_HL 3288.JPG,val/Raspberry___healthy/3d9757e9-7753-4d8c-8c60-d78f4522b021___Mary_HL 6352.JPG,4,0.08808749914169312,0.8380792288254222,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/3be6d998-2505-42fe-be85-23feb7e22f3e___RS_HL 5094.JPG,val/Raspberry___healthy/3d9757e9-7753-4d8c-8c60-d78f4522b021___Mary_HL 6352.JPG,4,0.12645697593688965,0.8498376150165061,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/4b322233-469e-4595-b024-2fddb3905150___RS_HL 3090.JPG,val/Raspberry___healthy/3d9757e9-7753-4d8c-8c60-d78f4522b021___Mary_HL 6352.JPG,4,0.2595120072364807,0.8091452842113487,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/7ca2e5e5-92d1-4692-a9d7-924a3791ed61___RS_HL 3452.JPG,val/Raspberry___healthy/3d9757e9-7753-4d8c-8c60-d78f4522b021___Mary_HL 6352.JPG,4,0.13946914672851562,0.7457020982668457,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/d52c7953-d971-4e49-9ff6-5f3721da8a77___RS_HL 5401.JPG,val/Raspberry___healthy/3d9757e9-7753-4d8c-8c60-d78f4522b021___Mary_HL 6352.JPG,4,0.11736508458852768,0.8099910613853344,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/94667f5e-1d79-4406-b41a-b64d3cfb0ff8___RS_HL 5586 1.JPG,val/Raspberry___healthy/4cc1078f-0752-4e3c-bfa0-ed787c1631a4___Mary_HL 6351.JPG,4,0.08902178704738617,0.8506533008536622,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/cd5fbde6-c830-4cb6-a90a-761bf6520013___RS_HL 5612 1.JPG,val/Raspberry___healthy/4f308cb4-ee22-4e5a-a276-71e3c095eb2d___Mary_HL 9348.JPG,4,0.16880573332309723,0.7336694049325558,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/16d43818-4404-4882-87b2-583bcf0a799d___RS_HL 4285.JPG,val/Raspberry___healthy/6c2e049f-38c9-42c5-864f-613e6e12d59e___Mary_HL 6318.JPG,4,0.09002501517534256,0.8299215315611554,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/8709eeaf-2d9f-413b-a40f-ca5ed88e2b74___RS_HL 4997.JPG,val/Raspberry___healthy/6c2e049f-38c9-42c5-864f-613e6e12d59e___Mary_HL 6318.JPG,4,0.10598546266555786,0.7954139983596801,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/8807e5ea-3854-4f19-bfa3-99b83f0d7a0f___RS_HL 5035.JPG,val/Raspberry___healthy/6c2e049f-38c9-42c5-864f-613e6e12d59e___Mary_HL 6318.JPG,2,0.1350424885749817,0.8294949705684407,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/a7da66ee-5bb5-4227-a962-61f6bd913005___RS_HL 3771.JPG,val/Raspberry___healthy/7fdeb60a-15db-4759-858a-e1118bad583a___Mary_HL 9194.JPG,4,0.19098412990570068,0.7258661488690159,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/84e457cc-02e8-45f2-be2d-5e412315ade8___RS_HL 5476.JPG,val/Raspberry___healthy/895bd284-30aa-4d2b-a5a8-1a021fd4e96f___Mary_HL 6328.JPG,4,0.11729259788990021,0.7972620091136096,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/96ed0cac-7163-49ef-a9b0-26bda3a71ad0___RS_HL 5458.JPG,val/Raspberry___healthy/a23af825-fd84-4605-bba9-2560a70c576f___Mary_HL 6371.JPG,4,0.20328810811042786,0.7826372544702692,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/e88127ad-b59d-44d4-a1bc-3bccbe12bc8d___RS_HL 3979.JPG,val/Raspberry___healthy/a23af825-fd84-4605-bba9-2560a70c576f___Mary_HL 6371.JPG,4,0.14243727922439575,0.7183833661652781,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/d7908cc7-6551-4892-be01-7dd4d4f7f7b2___RS_HL 3534.JPG,val/Raspberry___healthy/a37f34f7-022d-461a-8a3d-95f5cd774e35___Mary_HL 9155.JPG,4,0.11295133084058762,0.8253830795533736,False
"Pepper,_bell___Bacterial_spot",Raspberry___healthy,"val/Pepper,_bell___Bacterial_spot/712327ce-f01f-4398-802d-22af911de777___JR_B.Spot 9078.JPG",val/Raspberry___healthy/c4893608-2543-4f6c-887a-be45f12c5bef___Mary_HL 9206.JPG,4,0.09649529308080673,0.7294108851548919,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/71f9ea00-e509-4980-bba5-33f1b83575f9___RS_HL 4969.JPG,val/Raspberry___healthy/fa3964a3-4eb8-49c8-b62c-b57e3d121996___Mary_HL 9162.JPG,4,0.22266575694084167,0.7875061769123286,False
Soybean___healthy,Raspberry___healthy,train/Soybean___healthy/b7174c7a-1316-4850-92b5-a55fc8cd84bb___RS_HL 3670.JPG,val/Raspberry___healthy/fa3964a3-4eb8-49c8-b62c-b57e3d121996___Mary_HL 9162.JPG,4,0.20388582348823547,0.7689466441180106,False
Orange___Haunglongbing_(Citrus_greening),Soybean___healthy,train/Orange___Haunglongbing_(Citrus_greening)/e5e2cdea-35bb-4833-a48a-88bfdf0e9ab0___CREC_HLB 7571.JPG,val/Soybean___healthy/09273d3a-d9a2-4983-93ba-6aa9d9b14bca___RS_HL 5131.JPG,4,0.20254375040531158,0.8373754535846297,False
Tomato___Bacterial_spot,Soybean___healthy,train/Tomato___Bacterial_spot/2cc65e15-e2ac-4a59-be59-ea7882d51638___GCREC_Bact.Sp 6018.JPG,val/Soybean___healthy/09273d3a-d9a2-4983-93ba-6aa9d9b14bca___RS_HL 5131.JPG,4,0.17698915302753448,0.7855456073691275,False
Raspberry___healthy,Soybean___healthy,train/Raspberry___healthy/de3b86c7-8f0b-4cd8-ab11-2450fff0ec52___Mary_HL 9154.JPG,val/Soybean___healthy/171ad2bd-ea4c-424c-acc4-643465a4d7cd___RS_HL 4995.JPG,4,0.11225801706314087,0.8356436031345696,False
Tomato___Bacterial_spot,Soybean___healthy,train/Tomato___Bacterial_spot/55dae2a7-f763-4fc0-be79-d658090aab1d___GCREC_Bact.Sp 5698.JPG,val/Soybean___healthy/1ba63a9d-673b-47f1-8440-a03fa8bd2332___RS_HL 4501.JPG,4,0.1419524848461151,0.8127395304434265,False
Tomato___Septoria_leaf_spot,Soybean___healthy,train/Tomato___Septoria_leaf_spot/f8f528ee-f9c3-47cb-b67f-a9265d86d9d1___Matt.S_CG 1446.JPG,val/Soybean___healthy/1ba63a9d-673b-47f1-8440-a03fa8bd2332___RS_HL 4501.JPG,4,0.10245296359062195,0.812058897823247,False
"Pepper,_bell___healthy",Soybean___healthy,"train/Pepper,_bell___healthy/5ff1097d-5e9e-40bc-8987-ccf15d465d77___JR_HL 8081.JPG",val/Soybean___healthy/1cc9ab48-9009-418e-9b22-a2d9384cf1ce___RS_HL 6111.JPG,4,0.1335391402244568,0.6957159281807214,False
Raspberry___healthy,Soybean___healthy,train/Raspberry___healthy/a8bea1f3-eff7-4819-b0a8-72259d864518___Mary_HL 6376.JPG,val/Soybean___healthy/1de56755-4034-4806-8d54-907c3076757a___RS_HL 4361.JPG,4,0.13197734951972961,0.7053462910381882,False
Raspberry___healthy,Soybean___healthy,val/Raspberry___healthy/5cb1014e-dd7c-4d7b-8e8f-23326179dc23___Mary_HL 6383.JPG,val/Soybean___healthy/1de56755-4034-4806-8d54-907c3076757a___RS_HL 4361.JPG,4,0.1005975753068924,0.870088702950026,False
Raspberry___healthy,Soybean___healthy,train/Raspberry___healthy/c73d5925-2835-49f3-8c62-8cc37f608ad0___Mary_HL 6313.JPG,val/Soybean___healthy/1f15bd54-6576-4521-98f6-a12b8bd1c4e6___RS_HL 4585.JPG,4,0.12548111379146576,0.7683044455013465,False
Apple___healthy,Soybean___healthy,train/Apple___healthy/14896dc0-688d-456f-b5ec-a037695b0193___RS_HL 6268.JPG,val/Soybean___healthy/242b3ada-7462-4ed7-a00e-b15af0bd6950___RS_HL 3324.JPG,4,0.09495336562395096,0.8573349227628221,False
Apple___healthy,Soybean___healthy,train/Apple___healthy/c21cf428-bfc3-4710-b5d2-69d1c0e94748___RS_HL 6268.JPG,val/Soybean___healthy/242b3ada-7462-4ed7-a00e-b15af0bd6950___RS_HL 3324.JPG,4,0.09495336562395096,0.8573349227628221,False
Tomato___Target_Spot,Soybean___healthy,train/Tomato___Target_Spot/371b7ff8-6031-437b-b0c5-5fc10e2317d1___Com.G_TgS_FL 9944.JPG,val/Soybean___healthy/2eca2419-df11-4533-ada7-f1eab3d83cba___RS_HL 3359.JPG,4,0.09090782701969147,0.7363621137976605,False
Orange___Haunglongbing_(Citrus_greening),Soybean___healthy,train/Orange___Haunglongbing_(Citrus_greening)/1018497f-4630-4491-88d2-666d45d37647___CREC_HLB 5268.JPG,val/Soybean___healthy/2f7a95bf-abd1-4589-bff9-84fa23297705___RS_HL 4730.JPG,4,0.21172741055488586,0.8188609049516193,False
Raspberry___healthy,Soybean___healthy,val/Raspberry___healthy/3d9757e9-7753-4d8c-8c60-d78f4522b021___Mary_HL 6352.JPG,val/Soybean___healthy/4e548c3e-2e6f-4625-971b-5955b8ee836e___RS_HL 3549.JPG,4,0.19405241310596466,0.7983167622977821,False
"Pepper,_bell___Bacterial_spot",Soybean___healthy,"train/Pepper,_bell___Bacterial_spot/02baf62e-11e2-4dde-97fb-e369b57d55d3___JR_B.Spot 8971.JPG",val/Soybean___healthy/659a7b4e-cd46-48f8-8be0-5804652808f6___RS_HL 4076.JPG,4,0.09805737435817719,0.7850540941512274,False
Orange___Haunglongbing_(Citrus_greening),Soybean___healthy,train/Orange___Haunglongbing_(Citrus_greening)/5fb6714a-7725-44a3-b1c2-1d59aa2e7d92___CREC_HLB 5567.JPG,val/Soybean___healthy/66470940-d138-4a1c-8c96-0fcd0b6a6f7f___RS_HL 6346.JPG,4,0.17628349363803864,0.80297847469308,False
Orange___Haunglongbing_(Citrus_greening),Soybean___healthy,val/Orange___Haunglongbing_(Citrus_greening)/ef9142a7-a600-4541-a533-0d7069414c8f___CREC_HLB 5338.JPG,val/Soybean___healthy/66470940-d138-4a1c-8c96-0fcd0b6a6f7f___RS_HL 6346.JPG,4,0.17596904933452606,0.709593705656008,False
Potato___Late_blight,Soybean___healthy,train/Potato___Late_blight/37ac120b-240a-42fc-839c-90c6dea13d85___RS_LB 5214.JPG,val/Soybean___healthy/68947ab4-60ac-4261-b1c9-42644c8a78d5___RS_HL 4193.JPG,4,0.18629635870456696,0.7064157571879881,False
"Pepper,_bell___healthy",Soybean___healthy,"train/Pepper,_bell___healthy/5bb2ecb4-acf6-464c-a62e-c76a110fe22c___JR_HL 8890.JPG",val/Soybean___healthy/6f8693a0-9f00-4c8d-b57b-217dac181680___RS_HL 5860.JPG,4,0.10573498159646988,0.6719536623348913,False
"Pepper,_bell___Bacterial_spot",Soybean___healthy,"val/Pepper,_bell___Bacterial_spot/65c3a8f9-9631-4b86-9ae3-28116c869247___JR_B.Spot 9005.JPG",val/Soybean___healthy/7bc65ae7-0a4d-4369-8335-3737a5441bfa___RS_HL 4640.JPG,4,0.12009180337190628,0.7552119286361073,False
Cherry_(including_sour)___healthy,Soybean___healthy,train/Cherry_(including_sour)___healthy/c4ef4ce3-b528-4cd8-8042-f23a980990c9___JR_HL 9668.JPG,val/Soybean___healthy/7ef88af3-838e-413e-9028-5e83e34856a6___RS_HL 3305.JPG,4,0.07981913536787033,0.8086162994906744,False
"Pepper,_bell___healthy",Soybean___healthy,"train/Pepper,_bell___healthy/f17c87e8-fd78-48a9-8501-1b6283b14c3c___JR_HL 5841.JPG",val/Soybean___healthy/89825f00-f926-4244-96e8-bdcd9dcf2603___RS_HL 5231.JPG,4,0.09160681068897247,0.7746587926907273,False
Raspberry___healthy,Soybean___healthy,train/Raspberry___healthy/2acf2191-96db-4afa-bcdf-77590e0b7428___Mary_HL 6233.JPG,val/Soybean___healthy/8a9075ee-ed68-48a9-9b09-223fcd0c0b13___RS_HL 4453.JPG,4,0.09407778829336166,0.8051598244893204,False
Raspberry___healthy,Soybean___healthy,train/Raspberry___healthy/9f63daed-c468-4783-94c9-c703187a37ad___Mary_HL 6303.JPG,val/Soybean___healthy/8a9075ee-ed68-48a9-9b09-223fcd0c0b13___RS_HL 4453.JPG,4,0.11551465094089508,0.7700170750198847,False
Tomato___Leaf_Mold,Soybean___healthy,train/Tomato___Leaf_Mold/9c42ac1e-d48f-4644-bf35-a9b0478330e2___Crnl_L.Mold 6709.JPG,val/Soybean___healthy/8c0105b6-f801-40d5-acab-c769f4c51d9a___RS_HL 4845.JPG,4,0.12087744474411011,0.7018812946638843,False
Orange___Haunglongbing_(Citrus_greening),Soybean___healthy,train/Orange___Haunglongbing_(Citrus_greening)/b0d0b4b7-5bf4-4638-9786-a67d98cceab8___CREC_HLB 6898.JPG,val/Soybean___healthy/9664f7f6-4780-467e-8368-62dd94313ac8___RS_HL 4213.JPG,4,0.1901051551103592,0.8234217533569471,False
Tomato___Septoria_leaf_spot,Soybean___healthy,train/Tomato___Septoria_leaf_spot/b12f3967-aa7e-4c0a-bb81-9b96a3e6587d___Matt.S_CG 1249.JPG,val/Soybean___healthy/9664f7f6-4780-467e-8368-62dd94313ac8___RS_HL 4213.JPG,4,0.16811540722846985,0.820629826156604,False
"Pepper,_bell___Bacterial_spot",Soybean___healthy,"val/Pepper,_bell___Bacterial_spot/94f00ecd-184d-40ee-a7e9-d6feb19402cb___JR_B.Spot 8957.JPG",val/Soybean___healthy/9664f7f6-4780-467e-8368-62dd94313ac8___RS_HL 4213.JPG,4,0.11195052415132523,0.7755465629276346,False
Raspberry___healthy,Soybean___healthy,train/Raspberry___healthy/fbe55704-4329-4dd5-a336-9e315186e497___Mary_HL 6321.JPG,val/Soybean___healthy/97bafb3d-5b02-4bfe-8811-209a6c0b7310___RS_HL 4298.JPG,4,0.0943770781159401,0.7461643296143115,False
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Soybean___healthy,train/Tomato___Tomato_Yellow_Leaf_Curl_Virus/dd14aa89-ee18-48e2-adcf-4f82777db8da___YLCV_GCREC 2770.JPG,val/Soybean___healthy/a3f6f5e5-87d5-4b45-bd65-be37ae714648___RS_HL 7370.JPG,4,0.1305629312992096,0.7973857138791166,False
Raspberry___healthy,Soybean___healthy,train/Raspberry___healthy/63423c9f-f5c7-4d38-be89-391cbc9ecab9___Mary_HL 6231.JPG,val/Soybean___healthy/aec7d915-84c5-401f-89c7-d84fe7855622___RS_HL 4440.JPG,4,0.17206266522407532,0.8078661528780029,False
"Pepper,_bell___healthy",Soybean___healthy,"train/Pepper,_bell___healthy/9b9bf01f-e632-4bc9-a903-ba708b15d876___JR_HL 7617.JPG",val/Soybean___healthy/b160c9b7-b174-456b-a15e-ef0b0c766c05___RS_HL 6690.JPG,4,0.10478325188159943,0.7560213965388307,False
Raspberry___healthy,Soybean___healthy,val/Raspberry___healthy/3d9757e9-7753-4d8c-8c60-d78f4522b021___Mary_HL 6352.JPG,val/Soybean___healthy/b4f30be3-8f14-4138-8b06-9beb44b20c62___RS_HL 3764.JPG,4,0.16903211176395416,0.7585547176745783,False
