class_name,image_1,image_2,phash_distance,pixel_mae,pixel_correlation,confirmed
Soybean___healthy,train/Soybean___healthy/4e82d2e5-d240-4c08-88bb-5032f4094810___RS_HL 3679.JPG,train/Soybean___healthy/8c76beff-437e-4c5a-8c6a-eed877004255___RS_HL 5331.JPG,4,0.10688969492912292,0.796067857806085,False
Soybean___healthy,train/Soybean___healthy/4e82d2e5-d240-4c08-88bb-5032f4094810___RS_HL 3679.JPG,train/Soybean___healthy/b1a8d1e3-48d5-4864-8ab9-be5c48afd602___RS_HL 3774.JPG,4,0.08629932999610901,0.8051384703865739,False
Soybean___healthy,train/Soybean___healthy/4eedf17a-f0c8-4926-a1bb-1811331c39ac___RS_HL 5488.JPG,train/Soybean___healthy/b5acd86d-9165-406a-9920-9e23b2a6259f___RS_HL 3898.JPG,4,0.16115392744541168,0.8051681759128732,False
Soybean___healthy,train/Soybean___healthy/4eedf17a-f0c8-4926-a1bb-1811331c39ac___RS_HL 5488.JPG,train/Soybean___healthy/bc43ac1e-c679-42bc-90c7-b1374b73775a___RS_HL 3666.JPG,4,0.07689256221055984,0.797630389216055,False
Soybean___healthy,train/Soybean___healthy/4eedf17a-f0c8-4926-a1bb-1811331c39ac___RS_HL 5488.JPG,train/Soybean___healthy/c642c062-ebf4-4afd-b286-983a7e601347___RS_HL 3925.JPG,4,0.12423406541347504,0.8130305685254969,False
Soybean___healthy,train/Soybean___healthy/4eedf17a-f0c8-4926-a1bb-1811331c39ac___RS_HL 5488.JPG,val/Soybean___healthy/ba7af1cf-c424-4e43-8611-c70b0c057ce0___RS_HL 4074.JPG,4,0.11528869718313217,0.7659427413980746,False
Soybean___healthy,train/Soybean___healthy/4eef5fd1-3730-4607-a018-9b43d17a047f___RS_HL 6403.JPG,train/Soybean___healthy/5033bd54-d6cc-4317-84e9-a3427df41d1e___RS_HL 6205.JPG,4,0.0915103554725647,0.7773837631795782,False
Soybean___healthy,train/Soybean___healthy/4eef5fd1-3730-4607-a018-9b43d17a047f___RS_HL 6403.JPG,train/Soybean___healthy/5c30906a-78f8-4b20-95c5-8cd67b1f9227___RS_HL 6100.JPG,4,0.08572843670845032,0.7856532139972828,False
Soybean___healthy,train/Soybean___healthy/4eef5fd1-3730-4607-a018-9b43d17a047f___RS_HL 6403.JPG,train/Soybean___healthy/d3262cd0-7223-414b-b608-1507848973e0___RS_HL 6401.JPG,4,0.07423095405101776,0.8295348357162889,False
Soybean___healthy,train/Soybean___healthy/4eef5fd1-3730-4607-a018-9b43d17a047f___RS_HL 6403.JPG,train/Soybean___healthy/f2713b50-20b8-4b75-ab5d-1c1810277f5b___RS_HL 6156.JPG,4,0.11377853900194168,0.7895160331284077,False
Soybean___healthy,train/Soybean___healthy/4f239869-9b75-46b1-9d19-44fb7f775524___RS_HL 3308.JPG,val/Soybean___healthy/057e2cca-5656-47ba-8381-08158319f729___RS_HL 5576 1.JPG,4,0.09558893740177155,0.7250193428787893,False
Soybean___healthy,train/Soybean___healthy/4fc10746-5fc0-4089-b77d-ed0fe8160515___RS_HL 5693 1.JPG,train/Soybean___healthy/639d6e74-62e8-419c-b54d-a480ee986550___RS_HL 4560.JPG,4,0.08299660682678223,0.8213136373088598,False
Soybean___healthy,train/Soybean___healthy/4fc10746-5fc0-4089-b77d-ed0fe8160515___RS_HL 5693 1.JPG,train/Soybean___healthy/c89daf4e-0c70-4dee-88fa-1762278caa21___RS_HL 5291.JPG,4,0.06393910199403763,0.858156283811107,False
Soybean___healthy,train/Soybean___healthy/504d1070-3f0f-4550-80ab-025510f3cbf8___RS_HL 3301.JPG,train/Soybean___healthy/dc899c30-1039-455b-b8d7-3e27911ba323___RS_HL 3360.JPG,4,0.12650278210639954,0.7100174844095359,False
Soybean___healthy,train/Soybean___healthy/505f107f-00e9-43c6-b76b-f83e8a355c17___RS_HL 6137.JPG,val/Soybean___healthy/38497c31-87c4-46c7-94c6-2e824c017ea3___RS_HL 6262.JPG,4,0.0982392206788063,0.7770621726724917,False
Soybean___healthy,train/Soybean___healthy/50ae30b8-6e3e-4743-ae7f-9901f229122d___RS_HL 4302.JPG,val/Soybean___healthy/11ae9b43-83c6-49e5-af06-98f0e8596803___RS_HL 4518.JPG,4,0.0831112191081047,0.8230455899546552,False
Soybean___healthy,train/Soybean___healthy/50f595fb-030e-4351-a801-431de6a38e84___RS_HL 4447.JPG,train/Soybean___healthy/e6cea06d-3ebb-418d-b7ca-de748a13a5df___RS_HL 3804.JPG,4,0.16615960001945496,0.8507936687092769,False
Soybean___healthy,train/Soybean___healthy/51223347-49df-454c-b84c-8ff0d0796891___RS_HL 5518 1.JPG,train/Soybean___healthy/56850055-0190-47e7-a680-df012d9d1828___RS_HL 5570 1.JPG,4,0.11764393746852875,0.8287364694290775,False
Soybean___healthy,train/Soybean___healthy/51223347-49df-454c-b84c-8ff0d0796891___RS_HL 5518 1.JPG,train/Soybean___healthy/9e1987ae-31e9-4e8e-bdcb-0f4dab1f4b92___RS_HL 5513.JPG,4,0.07613584399223328,0.8149834964798773,False
Soybean___healthy,train/Soybean___healthy/51223347-49df-454c-b84c-8ff0d0796891___RS_HL 5518 1.JPG,val/Soybean___healthy/c4ac992c-9d87-4637-b683-472967805c81___RS_HL 2778.JPG,4,0.12540310621261597,0.6969176910695604,False
Soybean___healthy,train/Soybean___healthy/5327698d-fe17-4978-898a-f379d79d99d7___RS_HL 3603.JPG,train/Soybean___healthy/7902b2a9-489e-4a25-9325-19bca6bae024___RS_HL 3601.JPG,4,0.06600356847047806,0.8478255103759499,False
Soybean___healthy,train/Soybean___healthy/53a386fe-c021-48a2-9bf3-703a80e1c8c2___RS_HL 3515.JPG,train/Soybean___healthy/5650269c-98e4-4bef-bcc3-97f201fb918b___RS_HL 3776.JPG,4,0.08076831698417664,0.8115970614172062,False
Soybean___healthy,train/Soybean___healthy/53a386fe-c021-48a2-9bf3-703a80e1c8c2___RS_HL 3515.JPG,train/Soybean___healthy/d8e246bb-14ce-4d26-a069-f8ef1269217b___RS_HL 3590.JPG,4,0.09972511976957321,0.6993170986542525,False
Soybean___healthy,train/Soybean___healthy/53a386fe-c021-48a2-9bf3-703a80e1c8c2___RS_HL 3515.JPG,train/Soybean___healthy/f52a4845-793f-4d61-a60b-cbc314b1d657___RS_HL 5017.JPG,4,0.07685426622629166,0.8017395747645496,False
Soybean___healthy,train/Soybean___healthy/53e709d9-4a67-4852-8948-38c4b465e95d___RS_HL 4111.JPG,val/Soybean___healthy/29403a1c-7113-455a-b025-24144ea9da8f___RS_HL 3373.JPG,4,0.16099777817726135,0.6376083948834022,False
Soybean___healthy,train/Soybean___healthy/53e709d9-4a67-4852-8948-38c4b465e95d___RS_HL 4111.JPG,val/Soybean___healthy/d368f087-3644-4c26-8837-2be13a3105e9___RS_HL 4500.JPG,4,0.1002107709646225,0.6698806883853021,False
Soybean___healthy,train/Soybean___healthy/54c53875-18d5-468c-a0b3-0c554149c215___RS_HL 4959.JPG,train/Soybean___healthy/d4f02410-2c32-4c58-83dd-b3febe7446ad___RS_HL 5567 1.JPG,4,0.1301169991493225,0.73882414542074,False
Soybean___healthy,train/Soybean___healthy/54c53875-18d5-468c-a0b3-0c554149c215___RS_HL 4959.JPG,val/Soybean___healthy/2f601170-0f62-43e8-a4a5-2847cc9c67d0___RS_HL 4957.JPG,4,0.08467116206884384,0.7599203555262589,False
Soybean___healthy,train/Soybean___healthy/552480aa-aba0-430e-a44e-602559f931ea___RS_HL 4046.JPG,train/Soybean___healthy/9f87e191-4b71-44c2-96b1-7d506be0d2d3___RS_HL 3825.JPG,4,0.07415434718132019,0.8125991029923437,False
Soybean___healthy,train/Soybean___healthy/55b23292-71fe-40ab-9912-ec9c90cf2d76___RS_HL 6758.JPG,val/Soybean___healthy/59c19441-ceec-4027-b73f-8e2612d3e80c___RS_HL 6694.JPG,4,0.08885541558265686,0.783598103227481,False
Soybean___healthy,train/Soybean___healthy/563ec871-3c87-4bcc-a6c7-2ed5ec2f9da5___RS_HL 6269.JPG,train/Soybean___healthy/e5bd6ccc-2b3b-4065-99ba-303491819ba1___RS_HL 6222.JPG,4,0.07108481228351593,0.8181667069940024,False
Soybean___healthy,train/Soybean___healthy/56850055-0190-47e7-a680-df012d9d1828___RS_HL 5570 1.JPG,train/Soybean___healthy/8c76beff-437e-4c5a-8c6a-eed877004255___RS_HL 5331.JPG,4,0.07045888155698776,0.8567408745817681,False
Soybean___healthy,train/Soybean___healthy/56850055-0190-47e7-a680-df012d9d1828___RS_HL 5570 1.JPG,train/Soybean___healthy/98a539a4-6cc9-4fe2-a240-84a658825869___RS_HL 4625.JPG,4,0.09067152440547943,0.837749463111541,False
Soybean___healthy,train/Soybean___healthy/56850055-0190-47e7-a680-df012d9d1828___RS_HL 5570 1.JPG,train/Soybean___healthy/9e1987ae-31e9-4e8e-bdcb-0f4dab1f4b92___RS_HL 5513.JPG,4,0.10990747064352036,0.8297561993999482,False
Soybean___healthy,train/Soybean___healthy/56850055-0190-47e7-a680-df012d9d1828___RS_HL 5570 1.JPG,train/Soybean___healthy/a8da3165-bbd3-4f30-a1e3-a6c2ad168188___RS_HL 4234.JPG,4,0.1127999871969223,0.8530804231923643,False
Soybean___healthy,train/Soybean___healthy/56850055-0190-47e7-a680-df012d9d1828___RS_HL 5570 1.JPG,val/Soybean___healthy/2f7f7d19-da76-4299-812e-de03a316be2c___RS_HL 5114.JPG,4,0.09059960395097733,0.818346592152971,False
Soybean___healthy,train/Soybean___healthy/56ad27f3-7d42-455a-8c57-5b53f94b4105___RS_HL 5778 1.JPG,train/Soybean___healthy/8a2007d8-8210-4863-bd14-bc528b5c4118___RS_HL 5479.JPG,2,0.07398656010627747,0.8653103648092492,False
Soybean___healthy,train/Soybean___healthy/57a01f63-5550-4d78-94dd-09417e3d311c___RS_HL 5981.JPG,train/Soybean___healthy/863b9f39-fd02-44b8-858e-c05d40e59204___RS_HL 5979.JPG,4,0.0793459489941597,0.7686624520346012,False
Soybean___healthy,train/Soybean___healthy/57ecef3d-5084-493f-8844-ec088439472b___RS_HL 5145.JPG,train/Soybean___healthy/c763b13c-dadc-42f3-a2af-fe2cc2d95597___RS_HL 3522.JPG,4,0.15244190394878387,0.7270729626221858,False
Soybean___healthy,train/Soybean___healthy/57ecef3d-5084-493f-8844-ec088439472b___RS_HL 5145.JPG,val/Soybean___healthy/1f437b37-c648-45f3-a5f8-323cbb5bde35___RS_HL 7166.JPG,4,0.09022670984268188,0.8367723276876498,False
Soybean___healthy,train/Soybean___healthy/581416a4-377d-4f4a-9c6b-d440f8f23ef2___RS_HL 3562.JPG,train/Soybean___healthy/d6144acf-78ad-4891-af3f-b9750c71f318___RS_HL 4202.JPG,4,0.07050086557865143,0.8229500621703327,False
Soybean___healthy,train/Soybean___healthy/58e625c0-3393-41b7-aedb-b9d46bb9e1f6___RS_HL 6976.JPG,train/Soybean___healthy/70633174-1c06-49e9-b7b8-957043b2f261___RS_HL 6978.JPG,4,0.07711567729711533,0.8389429133817241,False
Soybean___healthy,train/Soybean___healthy/58e625c0-3393-41b7-aedb-b9d46bb9e1f6___RS_HL 6976.JPG,train/Soybean___healthy/75a67bc1-dbab-41cf-a3b0-3229bc293f3a___RS_HL 6988.JPG,2,0.04783354699611664,0.9175292235536227,True
Soybean___healthy,train/Soybean___healthy/58ed8a70-c3bb-46ab-b13b-a9c0f50a23e3___RS_HL 4618.JPG,val/Soybean___healthy/31a3e573-b41b-4dbe-bfd2-20654deb0fcc___RS_HL 3692.JPG,4,0.09985078126192093,0.8311640104115,False
Soybean___healthy,train/Soybean___healthy/5913c19a-1c53-4db8-a4bc-47bb13053965___RS_HL 4733.JPG,val/Soybean___healthy/deb95aac-013f-4af2-9152-010e715d316f___RS_HL 3884.JPG,4,0.0961453840136528,0.7973469726022882,False
Soybean___healthy,train/Soybean___healthy/59310dd4-9969-4e9e-aa34-b0e9a239e34a___RS_HL 5706 1.JPG,val/Soybean___healthy/11ae9b43-83c6-49e5-af06-98f0e8596803___RS_HL 4518.JPG,4,0.11973988264799118,0.8348074460508625,False
Soybean___healthy,train/Soybean___healthy/5a88cf38-af3b-494c-b7c3-83b37773db99___RS_HL 7182.JPG,train/Soybean___healthy/784c6a81-fbc4-448e-87eb-3f3ea4c435ae___RS_HL 4104.JPG,4,0.109854556620121,0.6981982897611659,False
Soybean___healthy,train/Soybean___healthy/5ae76e98-ab18-48fa-9119-425c7a27ee48___RS_HL 6382.JPG,train/Soybean___healthy/98b10ba1-e214-42ff-855b-4afd617362a0___RS_HL 6380.JPG,4,0.052154541015625,0.8582108699764043,False
Soybean___healthy,train/Soybean___healthy/5b2c683d-fdb7-4bf0-89d9-73d1b3772dae___RS_HL 4169.JPG,train/Soybean___healthy/f67d5091-ac83-42d4-bb1d-fb0209266760___RS_HL 4660.JPG,4,0.12480384111404419,0.8091180604733329,False
Soybean___healthy,train/Soybean___healthy/5bd50611-7796-43ce-85a1-9b83c266f1a8___RS_HL 6685.JPG,train/Soybean___healthy/a821e906-0e8f-459e-bcbc-321ff0c21f3d___RS_HL 6490.JPG,4,0.12799875438213348,0.7097111481332068,False
Soybean___healthy,train/Soybean___healthy/5bd50611-7796-43ce-85a1-9b83c266f1a8___RS_HL 6685.JPG,train/Soybean___healthy/b1a2b2cc-1f8b-4700-a1a2-348f03f59482___RS_HL 6488.JPG,4,0.1004251018166542,0.730200622045123,False
Soybean___healthy,train/Soybean___healthy/5bf5e0ab-a1a7-4797-bd7e-5a9f43689613___RS_HL 4791.JPG,val/Soybean___healthy/619d6cdd-002a-45d3-ac20-e81598fb8310___RS_HL 5004.JPG,4,0.09126171469688416,0.8748086551992653,False
Soybean___healthy,train/Soybean___healthy/5c30906a-78f8-4b20-95c5-8cd67b1f9227___RS_HL 6100.JPG,train/Soybean___healthy/e1cce563-0ddc-4af6-9556-e3beb4d6a065___RS_HL 6412.JPG,4,0.09841281175613403,0.8001794570218493,False
Soybean___healthy,train/Soybean___healthy/5d0e6049-14ad-4384-9012-75706e059238___RS_HL 7085.JPG,train/Soybean___healthy/6212b418-9d95-462d-a05a-91b88ccfd63e___RS_HL 6919.JPG,4,0.07106877863407135,0.8415688992542697,False
Soybean___healthy,train/Soybean___healthy/5d91670d-1d98-4bc0-953f-0cc93332b1e2___RS_HL 5987.JPG,train/Soybean___healthy/c1585706-72f3-4fbd-ad20-99cbabb395b4___RS_HL 6482.JPG,4,0.10945882648229599,0.659933491158489,False
Soybean___healthy,train/Soybean___healthy/5da78ced-3e3c-431e-adb9-4a2476d3a894___RS_HL 6476.JPG,train/Soybean___healthy/6cbe21af-77e0-4fd4-8dbb-18943e84c0e3___RS_HL 6409.JPG,4,0.08881882578134537,0.7113997156323388,False
Soybean___healthy,train/Soybean___healthy/5da78ced-3e3c-431e-adb9-4a2476d3a894___RS_HL 6476.JPG,train/Soybean___healthy/bc1462a9-c2e3-44d1-8c3d-f2d9edb3ba53___RS_HL 6683.JPG,4,0.1379174292087555,0.7597925320665921,False
Soybean___healthy,train/Soybean___healthy/5da7f5c6-4942-4108-9048-352f3815836a___RS_HL 5274.JPG,train/Soybean___healthy/bb880e71-85b8-469f-9f19-8ae8685eec31___RS_HL 5218.JPG,4,0.06147421896457672,0.8493946062846756,False
Soybean___healthy,train/Soybean___healthy/5dc6180f-3e13-435c-b49d-1abcefd67218___RS_HL 6029.JPG,train/Soybean___healthy/b0eeaca4-a336-48a8-914b-cc20edcfeaf0___RS_HL 5569.JPG,4,0.11458291858434677,0.6258254700525705,False
Soybean___healthy,train/Soybean___healthy/5e0b340d-640b-4739-8bb9-0616a26449fb___RS_HL 7072.JPG,val/Soybean___healthy/c55c20a5-c529-43af-949e-cfaad2377481___RS_HL 5454.JPG,4,0.13095781207084656,0.7530154008830439,False
Soybean___healthy,train/Soybean___healthy/5e69bc47-a3ad-4fae-b01d-1a474c45a424___RS_HL 5684.JPG,train/Soybean___healthy/ec9b44e4-0027-4941-8a58-3cafb0b6645b___RS_HL 5686.JPG,4,0.07009194046258926,0.8796757213541504,False
Soybean___healthy,train/Soybean___healthy/5e69bc47-a3ad-4fae-b01d-1a474c45a424___RS_HL 5684.JPG,train/Soybean___healthy/f5a9bb0f-182c-4804-8351-af63f6f5dcd3___RS_HL 5906.JPG,4,0.0881216824054718,0.8285597461838706,False
Soybean___healthy,train/Soybean___healthy/5f01cca2-51fc-4b55-bf36-aaf034167ebe___RS_HL 3527.JPG,train/Soybean___healthy/f8770750-7952-40f8-94eb-57300636a96d___RS_HL 4301.JPG,4,0.08686285465955734,0.7788763766219498,False
Soybean___healthy,train/Soybean___healthy/607d8a03-3519-46ac-8fd9-15b4f1c63eb2___RS_HL 4685.JPG,train/Soybean___healthy/f68b8d6d-b1dd-40ff-b341-3f7963ad7281___RS_HL 5553 1.JPG,2,0.10316726565361023,0.8451221097707896,False
Soybean___healthy,train/Soybean___healthy/607d8a03-3519-46ac-8fd9-15b4f1c63eb2___RS_HL 4685.JPG,train/Soybean___healthy/fae54d78-acec-407e-99ff-4f54a175fd6b___RS_HL 4938.JPG,4,0.09225019067525864,0.8681211367270674,False
Soybean___healthy,train/Soybean___healthy/607d8a03-3519-46ac-8fd9-15b4f1c63eb2___RS_HL 4685.JPG,val/Soybean___healthy/9664f7f6-4780-467e-8368-62dd94313ac8___RS_HL 4213.JPG,4,0.07232378423213959,0.860555474360304,False
Soybean___healthy,train/Soybean___healthy/6099a20b-61bc-40c6-9f74-9d64ee57f24a___RS_HL 6070.JPG,train/Soybean___healthy/7d608768-bebf-485c-8123-6b221aa5c2fb___RS_HL 5844.JPG,4,0.09747710824012756,0.7479068189942452,False
Soybean___healthy,train/Soybean___healthy/6099a20b-61bc-40c6-9f74-9d64ee57f24a___RS_HL 6070.JPG,val/Soybean___healthy/04bc7e4f-8fea-40cd-a4d3-4c83c823c526___RS_HL 6072.JPG,2,0.0527460053563118,0.8670401817445534,False
Soybean___healthy,train/Soybean___healthy/6212b418-9d95-462d-a05a-91b88ccfd63e___RS_HL 6919.JPG,train/Soybean___healthy/6f771b51-7c51-4d59-aeb9-153d04389540___RS_HL 6693.JPG,4,0.13588061928749084,0.72646260284681,False
Soybean___healthy,train/Soybean___healthy/6212b418-9d95-462d-a05a-91b88ccfd63e___RS_HL 6919.JPG,train/Soybean___healthy/9945bbac-128b-4fbe-86c1-046c123b5e6d___RS_HL 6917.JPG,2,0.07109615951776505,0.8940316425652006,False
Soybean___healthy,train/Soybean___healthy/624a6b77-8c92-4c81-8634-aaac3e78d0ca___RS_HL 6082.JPG,train/Soybean___healthy/8246ed25-470a-444a-baf8-31965822556b___RS_HL 5653.JPG,4,0.09835949540138245,0.6886993608046176,False
Soybean___healthy,train/Soybean___healthy/624a6b77-8c92-4c81-8634-aaac3e78d0ca___RS_HL 6082.JPG,train/Soybean___healthy/c3fc4f16-7001-4444-a452-64490cdc7e73___RS_HL 5803.JPG,4,0.09256606549024582,0.7338912444854379,False
Soybean___healthy,train/Soybean___healthy/624a6b77-8c92-4c81-8634-aaac3e78d0ca___RS_HL 6082.JPG,train/Soybean___healthy/f4f20ba2-128e-439f-ba05-4b52b7657f73___RS_HL 6009.JPG,4,0.09559120982885361,0.7104487204088612,False
Soybean___healthy,train/Soybean___healthy/624a6b77-8c92-4c81-8634-aaac3e78d0ca___RS_HL 6082.JPG,val/Soybean___healthy/be618514-250f-4cea-817c-b0ec422a834e___RS_HL 5801.JPG,4,0.08835600316524506,0.753180077913896,False
Soybean___healthy,train/Soybean___healthy/62b59f90-d7bf-4f68-9a21-4c28dbe5f75f___RS_HL 3647.JPG,val/Soybean___healthy/0010d6a1-64f1-4997-99d8-6d86fa629014___RS_HL 6967.JPG,4,0.1143084466457367,0.7169245502382597,False
Soybean___healthy,train/Soybean___healthy/62b59f90-d7bf-4f68-9a21-4c28dbe5f75f___RS_HL 3647.JPG,val/Soybean___healthy/4864b136-e301-4592-8554-810ca2aebb1c___RS_HL 4826.JPG,4,0.10036054998636246,0.7247331178541275,False
Soybean___healthy,train/Soybean___healthy/62f00b7e-a4bd-4455-9bc7-663569077171___RS_HL 4363.JPG,train/Soybean___healthy/8709eeaf-2d9f-413b-a40f-ca5ed88e2b74___RS_HL 4997.JPG,4,0.09941817075014114,0.7572021480607314,False
Soybean___healthy,train/Soybean___healthy/639d6e74-62e8-419c-b54d-a480ee986550___RS_HL 4560.JPG,train/Soybean___healthy/eddf509b-db08-47ae-b836-ea3c35c0cd04___RS_HL 5523 1.JPG,4,0.09736774861812592,0.8224292644282136,False
Soybean___healthy,train/Soybean___healthy/63a5e362-672a-4dee-a673-d9258bb0ab6c___RS_HL 3560.JPG,train/Soybean___healthy/86408366-c846-4f1b-8088-21b9fe7ef69f___RS_HL 3908.JPG,4,0.0998842641711235,0.7531693850268619,False
Soybean___healthy,train/Soybean___healthy/63a5e362-672a-4dee-a673-d9258bb0ab6c___RS_HL 3560.JPG,train/Soybean___healthy/e0f9d06d-375d-4bb0-aec5-f25c2c2505b7___RS_HL 4766.JPG,4,0.08176586031913757,0.8239281499013841,False
Soybean___healthy,train/Soybean___healthy/63a5e362-672a-4dee-a673-d9258bb0ab6c___RS_HL 3560.JPG,val/Soybean___healthy/712bb093-a1b5-4170-a74a-d2150263689c___RS_HL 5166.JPG,4,0.08631692081689835,0.8909702035068175,False
Soybean___healthy,train/Soybean___healthy/63e0c050-fff0-42e1-996d-9e92364618e5___RS_HL 4099.JPG,train/Soybean___healthy/bd6b281b-11a7-4a04-91b8-aecf20b07fb9___RS_HL 7362.JPG,4,0.09210395812988281,0.8171686524801236,False
Soybean___healthy,train/Soybean___healthy/63f46f66-ed52-4eeb-a478-a68a403b4280___RS_HL 7052.JPG,train/Soybean___healthy/9209bf0b-b8e7-48b6-a5a2-a89b29c5b163___RS_HL 7053.JPG,2,0.08077866584062576,0.8544853311564004,False
Soybean___healthy,train/Soybean___healthy/643c151d-1418-4a45-80d8-8630798d7f53___RS_HL 4456.JPG,train/Soybean___healthy/fd858fcf-a5fe-42ed-be4c-af103d8c7e22___RS_HL 3919.JPG,4,0.10402979701757431,0.854736267451509,False
Soybean___healthy,train/Soybean___healthy/648e8bd1-830c-42bd-8d60-f5a85e616068___RS_HL 5354.JPG,train/Soybean___healthy/b7fcdf65-1f9e-4afc-887c-b4952b35495b___RS_HL 3780.JPG,4,0.0935727059841156,0.7936899705946615,False
Soybean___healthy,train/Soybean___healthy/64a44a8f-a19d-49f6-b6ed-1cce7d7bf576___RS_HL 5674.JPG,train/Soybean___healthy/dd4bf9f1-3395-478e-a7b5-2caacdf8c2cd___RS_HL 6159.JPG,4,0.10747861117124557,0.7119589508006845,False
Soybean___healthy,train/Soybean___healthy/64c55d89-14b6-4fdd-8929-bd1463383f1a___RS_HL 6898.JPG,train/Soybean___healthy/d6bc2d7c-4c6a-4335-a1ba-2fa6bde68a51___RS_HL 5948.JPG,4,0.09153518080711365,0.7580112193473548,False
Soybean___healthy,train/Soybean___healthy/64dafadf-8384-4564-bf2d-f495304b4c70___RS_HL 3886.JPG,train/Soybean___healthy/85d3c1c8-3577-4fa0-8383-6ce22eb0a023___RS_HL 6788.JPG,4,0.08247733116149902,0.819917638593421,False
Soybean___healthy,train/Soybean___healthy/64dc999c-535d-4ad9-b7db-2648037471ad___RS_HL 4963.JPG,train/Soybean___healthy/e3b30628-2269-44c7-b2fc-43bd425a4991___RS_HL 4933.JPG,4,0.08600898832082748,0.8405593506324326,False
Soybean___healthy,train/Soybean___healthy/64fe4099-f5d1-4c59-af2f-31d1a6349f7d___RS_HL 5183.JPG,val/Soybean___healthy/27a2656d-1dfc-46f0-a4c8-9c706b10e631___RS_HL 4759.JPG,4,0.07847307622432709,0.8465357919415294,False
Soybean___healthy,train/Soybean___healthy/64fe4099-f5d1-4c59-af2f-31d1a6349f7d___RS_HL 5183.JPG,val/Soybean___healthy/babe8aca-1308-42eb-942f-1aafcdfb6570___RS_HL 4860.JPG,4,0.12192606180906296,0.8284499259422269,False
Soybean___healthy,train/Soybean___healthy/65db881c-f239-4a2c-8139-dffcbc4c02a8___RS_HL 5480.JPG,train/Soybean___healthy/8bcdda51-7288-4e0f-a207-ea6587d2ca16___RS_HL 4746.JPG,4,0.1787482351064682,0.7981882280986494,False
Soybean___healthy,train/Soybean___healthy/662b2f0e-acdc-4fdb-90d5-1cce481d75ec___RS_HL 5337.JPG,train/Soybean___healthy/aeeb787e-97c2-403a-941d-925e553909c8___RS_HL 6358.JPG,4,0.08594346046447754,0.8145973232110381,False
Soybean___healthy,train/Soybean___healthy/67d35061-cc49-46b7-ba59-0bf8cb621da1___RS_HL 3978.JPG,val/Soybean___healthy/715897ce-21db-4197-89dc-68e6089976ae___RS_HL 5742 1.JPG,4,0.12943744659423828,0.691866638986325,False
Soybean___healthy,train/Soybean___healthy/6802a0fd-2fe4-4cda-a665-2510611971ce___RS_HL 5542 1.JPG,train/Soybean___healthy/bd99e361-f8fe-4fdd-b07d-8e17a501f710___RS_HL 3510.JPG,4,0.11631518602371216,0.7469843077441236,False
Soybean___healthy,train/Soybean___healthy/6802a0fd-2fe4-4cda-a665-2510611971ce___RS_HL 5542 1.JPG,train/Soybean___healthy/f8ab1a01-10af-483e-a910-128dcd499569___RS_HL 3910.JPG,4,0.23095044493675232,0.8505319080822863,False
Soybean___healthy,train/Soybean___healthy/6866ee58-983b-4c67-aa7e-3b701d331167___RS_HL 4517.JPG,train/Soybean___healthy/b93e2503-cadd-4350-912f-1888f9ea99ff___RS_HL 4662.JPG,4,0.14579376578330994,0.8151096706317527,False
Soybean___healthy,train/Soybean___healthy/68ded0f7-2d8e-44c9-a066-d067974caf02___RS_HL 5122.JPG,train/Soybean___healthy/dbdd4c29-94e9-4598-be4d-a80690ad1809___RS_HL 4197.JPG,4,0.09863082319498062,0.8368272025608404,False
Soybean___healthy,train/Soybean___healthy/6a37877c-41bf-4f7a-9e3d-f882d9b7bf62___RS_HL 4537.JPG,val/Soybean___healthy/ba914ac9-2408-4836-acf8-71045474609c___RS_HL 5152.JPG,4,0.07634463161230087,0.8305984596005703,False
Soybean___healthy,train/Soybean___healthy/6b427bc4-c0ed-49a4-acbf-065ad4348a5a___RS_HL 7040.JPG,train/Soybean___healthy/a154d762-7972-42c7-b54e-57984ff4949d___RS_HL 6763.JPG,4,0.10214318335056305,0.7146602404254604,False
Soybean___healthy,train/Soybean___healthy/6bdffb57-e4c9-49c0-9072-3177c70dde25___RS_HL 3941.JPG,train/Soybean___healthy/b92ff029-51a7-4a2f-8dce-708b5c7f5f95___RS_HL 5072.JPG,4,0.10625310987234116,0.7719785920243298,False
Soybean___healthy,train/Soybean___healthy/6bdffb57-e4c9-49c0-9072-3177c70dde25___RS_HL 3941.JPG,val/Soybean___healthy/3e33f778-45c7-47a7-86b9-909e967cf585___RS_HL 5058.JPG,4,0.12185642123222351,0.7720440779567,False
Soybean___healthy,train/Soybean___healthy/6bdffb57-e4c9-49c0-9072-3177c70dde25___RS_HL 3941.JPG,val/Soybean___healthy/c01dec35-4a1c-4c3b-95e9-e2a727978136___RS_HL 5450.JPG,4,0.09575504064559937,0.8043930312321919,False
Soybean___healthy,train/Soybean___healthy/6bdffb57-e4c9-49c0-9072-3177c70dde25___RS_HL 3941.JPG,val/Soybean___healthy/ee483a3d-093a-4ab9-a279-bcb86c947c95___RS_HL 4460.JPG,4,0.07153047621250153,0.8307106500225331,False
Soybean___healthy,train/Soybean___healthy/6c62a238-a4af-4021-82e3-f8fbef919fa6___RS_HL 3230.JPG,train/Soybean___healthy/93f5b584-81f7-4dfd-a517-f0f17804bbf4___RS_HL 4513.JPG,4,0.09051507711410522,0.8023857640224125,False
